id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
180675,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 4,800 CFM, 2 H.P.",,,13066.88,1152.4,0.0
180676,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 6,920 CFM, 5 H.P.",,,20501.0,2792.2,0.0
180677,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 7,700 CFM, 7-1/2 H.P.",,,25927.55,1408.75,0.0
180678,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 150 to 270 CFM, includes electric or pneumatic motor",,,2314.28,416.48,0.0
180679,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 270 to 600 CFM, includes electric or pneumatic motor",,,804.0,359.94,0.0
180680,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 550 to 1,000 CFM, includes electric or pneumatic motor",,,492.0,615.06,0.0
180681,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 1,000 to 1,600 CFM, includes electric or pneumatic motor",,,7404.25,82.94,0.0
180682,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 1,300 to 1,900 CFM, includes electric or pneumatic motor",,,4409.1,205.9,0.0
180683,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 550 to 2,640 CFM, includes electric or pneumatic motor",,,2993.25,938.4,0.0
180684,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 650 to 3,120 CFM, includes electric or pneumatic motor",,,5958.55,1072.72,0.0
180685,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 300 to 600 CFM, includes electric or pneumatic motor",,,2335.2,182.83,0.0
180686,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 500 to 1,000 CFM, includes electric or pneumatic motor",,,4467.58,448.94,0.0
180687,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 800 to 1,600 CFM, includes electric or pneumatic motor",,,5666.1,176.53,0.0
180688,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 1,100 to 2,000 CFM, includes electric or pneumatic motor",,,5944.9,465.04,0.0
180689,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 1,500 to 3,000 CFM, includes electric or pneumatic motor",,,3529.63,600.98,0.0
180690,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 2,000 to 4,000 CFM, includes electric or pneumatic motor",,,3017.0,592.29,0.0
180691,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 200 CFM",,,4996.2,255.22,0.0
180692,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 400 CFM",,,1191.3,318.4,0.0
180693,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 600 CFM",,,5855.85,335.39,0.0
180694,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 800 CFM",,,5091.5,590.45,0.0
180695,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 1,000 CFM",,,3910.0,468.61,0.0
180696,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 1,250 CFM",,,1470.0,693.33,0.0
180697,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 1,500 CFM",,,5728.12,453.05,0.0
180698,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 2,000 CFM",,,5414.2,451.59,0.0
180699,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 3,000 CFM",,,3240.0,1144.8,0.0
180700,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 200 CFM",,,10192.5,30.21,0.0
180701,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 400 CFM",,,7683.98,590.04,0.0
180702,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 600 CFM",,,9690.3,74.42,0.0
180703,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 800 CFM",,,12730.02,741.16,0.0
180704,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 1,000 CFM",,,12548.55,339.86,0.0
180705,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 1,250 CFM",,,10601.6,258.08,0.0
180706,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 1,500 CFM",,,15635.2,492.12,0.0
180707,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 2,000 CFM",,,13482.9,774.2,0.0
180708,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 200 CFM",,,8223.75,388.74,0.0
180709,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 400 CFM",,,11125.45,156.21,0.0
180710,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 600 CFM",,,1240.22,589.41,0.0
180711,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 800 CFM",,,1258.42,803.59,0.0
180712,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 1,000 CFM",,,15023.55,85.58,0.0
180713,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 1,250 CFM",,,6520.0,356.1,0.0
180714,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 1,500 CFM",,,4204.0,302.05,0.0
180715,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 2,000 CFM",,,13153.7,1079.97,0.0
180716,materials_hvac,placeholder,"Diffuser, aluminum, ceiling, perforated, 24"" x 24"" lay-in panel size, 8"" x 8"", includes opposed blade damper",,,470.53,102.21,0.0
180717,materials_hvac,placeholder,"Diffuser, aluminum, ceiling, T-bar mounting, 24"" x 24"" lay-in frame, 6"" x 6"", includes opposed blade damper",,,81.95,119.68,0.0
180718,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 4"" H x 12"" L",,,7785.4,10.43,0.0
180719,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 4"" H x 24"" L",,,2577.75,125.68,0.0
180720,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 4"" H x 48"" L",,,3173.4,98.54,0.0
180721,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 4"" H x 72"" L",,,4888.12,435.22,0.0
180722,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 6"" H x 12"" L",,,2494.8,21.09,0.0
180723,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 6"" H x 24"" L",,,7248.45,160.38,0.0
180724,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 6"" H x 48"" L",,,7281.6,235.98,0.0
180725,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 6"" H x 72"" L",,,12870.9,706.19,0.0
180726,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 10"" H x 12"" L",,,2554.22,146.78,0.0
180727,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 10"" H x 24"" L",,,5638.12,258.96,0.0
180728,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 10"" H x 48"" L",,,3470.85,392.67,0.0
180729,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 10"" H x 72"" L",,,9894.58,1140.48,0.0
180730,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 12"" H x 12"" L",,,9001.88,85.46,0.0
180731,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 12"" H x 24"" L",,,7723.95,326.73,0.0
180732,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 12"" H x 48"" L",,,5085.12,697.17,0.0
180733,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 12"" H x 72"" L",,,1356.12,183.46,0.0
180734,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 16"" H x 16"" L",,,4387.08,162.95,0.0
180735,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 16"" H x 24"" L",,,1400.62,130.34,0.0
180736,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 16"" H x 48"" L",,,9254.7,464.58,0.0
180737,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 16"" H x 72"" L",,,4304.4,524.16,0.0
180738,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 20"" H x 24"" L",,,8623.88,732.36,0.0
180739,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 20"" H x 48"" L",,,4561.42,1268.15,0.0
180740,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 20"" H x 72"" L",,,8630.4,1820.84,0.0
180741,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 24"" H x 24"" L",,,3224.6,331.83,0.0
180742,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 24"" H x 48"" L",,,5232.4,1224.99,0.0
180743,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 24"" H x 72"" L",,,13888.37,129.8,0.0
180744,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 30"" H x 28"" L",,,3764.78,635.78,0.0
180745,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 30"" H x 48"" L",,,9015.6,528.71,0.0
180746,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 30"" H x 72"" L",,,8752.7,2106.51,0.0
180747,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 30"" H x 84"" L",,,1437.62,883.22,0.0
180748,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 34"" H x 32"" L",,,2744.55,721.87,0.0
180749,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 34"" H x 48"" L",,,6813.6,1589.52,0.0
180750,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 34"" H x 72"" L",,,12113.98,470.61,0.0
180751,materials_hvac,placeholder,"Coil, flanged, basic water, DX or condenser coil, copper tubes, aluminum fins, galvanized end sheets, H is finned height, L is finned length, 2 row, 8 fins per inch, 3/8"" x 0.016"" tubing, 0.0065 fins, 34"" H x 84"" L",,,4501.8,3378.51,0.0
180752,materials_hvac,placeholder,"Air handling unit, packaged weatherproof, with cooling/heating coil section, filters, mixing box, constant volume, single zone, 2,000 CFM, cooling coils may be chilled water or DX, heating coils may be hot water, steam or electric",,,109752.5,8607.6,0.0
